areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-05-30,65_to_69,403.2,5434
E92000001,England,nation,2020-05-29,5_to_9,26.8,486
E92000001,England,nation,2020-05-29,80_to_84,1275.6,8164
E92000001,England,nation,2020-05-29,45_to_49,355.8,6415
E92000001,England,nation,2020-05-29,30_to_34,268.7,5149
E92000001,England,nation,2020-05-29,20_to_24,145.1,2599
E92000001,England,nation,2020-05-29,25_to_29,240.7,4633
E92000001,England,nation,2020-05-29,15_to_19,59.6,954
E92000001,England,nation,2020-05-29,70_to_74,464.8,6247
E92000001,England,nation,2020-05-29,50_to_54,384.6,7350
E92000001,England,nation,2020-05-29,35_to_39,264.2,4896
E92000001,England,nation,2020-05-29,85_to_89,2041.1,7270
E92000001,England,nation,2020-05-29,90+,3114.8,5281
E92000001,England,nation,2020-05-29,75_to_79,759.1,7091
E92000001,England,nation,2020-05-29,65_to_69,402.1,5419
E92000001,England,nation,2020-05-29,60_to_64,414.7,6505
E92000001,England,nation,2020-05-29,0_to_4,26.5,440
E92000001,England,nation,2020-05-29,10_to_14,30.0,528
E92000001,England,nation,2020-05-29,40_to_44,303.2,5246
E92000001,England,nation,2020-05-29,55_to_59,397.2,7358
E92000001,England,nation,2020-05-28,55_to_59,395.1,7320
E92000001,England,nation,2020-05-28,50_to_54,382.1,7303
E92000001,England,nation,2020-05-28,30_to_34,266.0,5098
E92000001,England,nation,2020-05-28,15_to_19,58.6,939
E92000001,England,nation,2020-05-28,80_to_84,1270.6,8132
E92000001,England,nation,2020-05-28,65_to_69,399.7,5387
E92000001,England,nation,2020-05-28,35_to_39,262.3,4860
E92000001,England,nation,2020-05-28,60_to_64,413.1,6479
E92000001,England,nation,2020-05-28,40_to_44,301.5,5217
E92000001,England,nation,2020-05-28,90+,3098.2,5253
E92000001,England,nation,2020-05-28,10_to_14,29.7,523
E92000001,England,nation,2020-05-28,5_to_9,26.6,483
E92000001,England,nation,2020-05-28,25_to_29,238.9,4597
E92000001,England,nation,2020-05-28,45_to_49,353.3,6370
E92000001,England,nation,2020-05-28,85_to_89,2031.5,7236
E92000001,England,nation,2020-05-28,0_to_4,26.3,437
E92000001,England,nation,2020-05-28,70_to_74,462.9,6221
E92000001,England,nation,2020-05-28,75_to_79,756.3,7064
E92000001,England,nation,2020-05-28,20_to_24,143.6,2572
E92000001,England,nation,2020-05-27,90+,3077.0,5217
E92000001,England,nation,2020-05-27,70_to_74,460.2,6185
E92000001,England,nation,2020-05-27,75_to_79,752.3,7027
E92000001,England,nation,2020-05-27,60_to_64,410.5,6438
E92000001,England,nation,2020-05-27,50_to_54,379.9,7261
E92000001,England,nation,2020-05-27,0_to_4,26.0,433
E92000001,England,nation,2020-05-27,30_to_34,263.8,5056
E92000001,England,nation,2020-05-27,80_to_84,1264.0,8090
E92000001,England,nation,2020-05-27,35_to_39,260.2,4821
E92000001,England,nation,2020-05-27,65_to_69,397.3,5355
E92000001,England,nation,2020-05-27,85_to_89,2022.8,7205
E92000001,England,nation,2020-05-27,55_to_59,393.3,7286
E92000001,England,nation,2020-05-27,45_to_49,350.8,6325
E92000001,England,nation,2020-05-27,25_to_29,236.5,4552
E92000001,England,nation,2020-05-27,40_to_44,299.5,5182
E92000001,England,nation,2020-05-27,10_to_14,28.7,506
E92000001,England,nation,2020-05-27,20_to_24,141.7,2538
E92000001,England,nation,2020-05-27,5_to_9,26.0,472
E92000001,England,nation,2020-05-27,15_to_19,57.6,923
E92000001,England,nation,2020-05-26,20_to_24,139.9,2507
E92000001,England,nation,2020-05-26,90+,3056.4,5182
E92000001,England,nation,2020-05-26,40_to_44,297.5,5147
E92000001,England,nation,2020-05-26,65_to_69,395.4,5329
E92000001,England,nation,2020-05-26,80_to_84,1257.0,8045
E92000001,England,nation,2020-05-26,50_to_54,377.2,7210
E92000001,England,nation,2020-05-26,75_to_79,747.8,6985
E92000001,England,nation,2020-05-26,55_to_59,390.8,7240
E92000001,England,nation,2020-05-26,85_to_89,2013.3,7171
E92000001,England,nation,2020-05-26,45_to_49,348.9,6291
E92000001,England,nation,2020-05-26,30_to_34,261.1,5004
E92000001,England,nation,2020-05-26,25_to_29,233.7,4497
E92000001,England,nation,2020-05-26,5_to_9,25.6,464
E92000001,England,nation,2020-05-26,60_to_64,408.5,6407
E92000001,England,nation,2020-05-26,70_to_74,457.9,6154
E92000001,England,nation,2020-05-26,15_to_19,56.8,909
E92000001,England,nation,2020-05-26,35_to_39,258.0,4781
E92000001,England,nation,2020-05-26,10_to_14,28.2,497
E92000001,England,nation,2020-05-26,0_to_4,25.9,431
E92000001,England,nation,2020-05-25,25_to_29,231.3,4451
E92000001,England,nation,2020-05-25,85_to_89,2002.1,7131
E92000001,England,nation,2020-05-25,5_to_9,24.7,448
E92000001,England,nation,2020-05-25,60_to_64,406.0,6368
E92000001,England,nation,2020-05-25,70_to_74,455.8,6126
E92000001,England,nation,2020-05-25,0_to_4,25.9,430
E92000001,England,nation,2020-05-25,65_to_69,393.5,5303
E92000001,England,nation,2020-05-25,90+,3040.4,5155
E92000001,England,nation,2020-05-25,50_to_54,375.4,7175
E92000001,England,nation,2020-05-25,20_to_24,138.0,2473
E92000001,England,nation,2020-05-25,80_to_84,1250.1,8001
E92000001,England,nation,2020-05-25,10_to_14,27.8,490
E92000001,England,nation,2020-05-25,40_to_44,295.4,5112
E92000001,England,nation,2020-05-25,45_to_49,346.3,6245
E92000001,England,nation,2020-05-25,35_to_39,255.8,4739
E92000001,England,nation,2020-05-25,55_to_59,388.5,7198
E92000001,England,nation,2020-05-25,75_to_79,743.8,6948
E92000001,England,nation,2020-05-25,30_to_34,258.1,4947
E92000001,England,nation,2020-05-25,15_to_19,56.1,898
E92000001,England,nation,2020-05-24,5_to_9,24.1,438
E92000001,England,nation,2020-05-24,0_to_4,25.9,430
E92000001,England,nation,2020-05-24,20_to_24,136.9,2452
E92000001,England,nation,2020-05-24,90+,3025.7,5130
E92000001,England,nation,2020-05-24,25_to_29,229.1,4409
E92000001,England,nation,2020-05-24,75_to_79,740.4,6916
E92000001,England,nation,2020-05-24,30_to_34,256.3,4912
E92000001,England,nation,2020-05-24,80_to_84,1245.7,7973
E92000001,England,nation,2020-05-24,55_to_59,386.5,7160
E92000001,England,nation,2020-05-24,45_to_49,344.3,6208
E92000001,England,nation,2020-05-24,40_to_44,293.5,5078
E92000001,England,nation,2020-05-24,50_to_54,373.3,7135
E92000001,England,nation,2020-05-24,35_to_39,253.1,4690
E92000001,England,nation,2020-05-24,70_to_74,454.4,6107
E92000001,England,nation,2020-05-24,60_to_64,403.6,6331
E92000001,England,nation,2020-05-24,15_to_19,55.3,886
E92000001,England,nation,2020-05-24,85_to_89,1990.8,7091
E92000001,England,nation,2020-05-24,10_to_14,27.1,478
E92000001,England,nation,2020-05-24,65_to_69,391.9,5282
E92000001,England,nation,2020-05-23,50_to_54,371.4,7099
E92000001,England,nation,2020-05-23,10_to_14,26.7,470
E92000001,England,nation,2020-05-23,25_to_29,227.8,4383
E92000001,England,nation,2020-05-23,15_to_19,54.5,872
E92000001,England,nation,2020-05-23,90+,3015.7,5113
E92000001,England,nation,2020-05-23,20_to_24,134.6,2411
E92000001,England,nation,2020-05-23,80_to_84,1241.8,7948
E92000001,England,nation,2020-05-23,40_to_44,292.3,5057
E92000001,England,nation,2020-05-23,35_to_39,251.1,4653
E92000001,England,nation,2020-05-23,85_to_89,1985.5,7072
E92000001,England,nation,2020-05-23,70_to_74,452.5,6081
E92000001,England,nation,2020-05-23,5_to_9,23.9,434
E92000001,England,nation,2020-05-23,75_to_79,738.2,6895
E92000001,England,nation,2020-05-23,60_to_64,401.5,6298
E92000001,England,nation,2020-05-23,65_to_69,390.6,5264
E92000001,England,nation,2020-05-23,45_to_49,342.9,6183
E92000001,England,nation,2020-05-23,0_to_4,25.7,428
E92000001,England,nation,2020-05-23,55_to_59,384.0,7114
E92000001,England,nation,2020-05-23,30_to_34,254.4,4875
E92000001,England,nation,2020-05-22,15_to_19,53.5,857
E92000001,England,nation,2020-05-22,90+,3000.9,5088
E92000001,England,nation,2020-05-22,75_to_79,735.4,6869
E92000001,England,nation,2020-05-22,55_to_59,382.1,7078
E92000001,England,nation,2020-05-22,30_to_34,252.3,4835
E92000001,England,nation,2020-05-22,45_to_49,340.9,6147
E92000001,England,nation,2020-05-22,35_to_39,249.5,4623
E92000001,England,nation,2020-05-22,0_to_4,25.7,427
E92000001,England,nation,2020-05-22,5_to_9,23.4,424
E92000001,England,nation,2020-05-22,60_to_64,399.4,6265
E92000001,England,nation,2020-05-22,65_to_69,389.3,5246
E92000001,England,nation,2020-05-22,50_to_54,368.5,7044
E92000001,England,nation,2020-05-22,25_to_29,225.1,4331
E92000001,England,nation,2020-05-22,70_to_74,450.9,6060
E92000001,England,nation,2020-05-22,85_to_89,1978.8,7048
E92000001,England,nation,2020-05-22,80_to_84,1237.5,7920
E92000001,England,nation,2020-05-22,20_to_24,132.5,2374
E92000001,England,nation,2020-05-22,10_to_14,26.0,458
E92000001,England,nation,2020-05-22,40_to_44,290.9,5033
E92000001,England,nation,2020-05-21,75_to_79,730.9,6827
E92000001,England,nation,2020-05-21,55_to_59,378.9,7019
E92000001,England,nation,2020-05-21,20_to_24,130.6,2340
E92000001,England,nation,2020-05-21,45_to_49,338.8,6109
E92000001,England,nation,2020-05-21,65_to_69,386.9,5214
E92000001,England,nation,2020-05-21,30_to_34,249.4,4780
E92000001,England,nation,2020-05-21,90+,2974.4,5043
E92000001,England,nation,2020-05-21,5_to_9,22.6,410
E92000001,England,nation,2020-05-21,15_to_19,52.3,837
E92000001,England,nation,2020-05-21,40_to_44,288.7,4996
E92000001,England,nation,2020-05-21,0_to_4,25.6,425
E92000001,England,nation,2020-05-21,80_to_84,1229.7,7870
E92000001,England,nation,2020-05-21,85_to_89,1964.4,6997
E92000001,England,nation,2020-05-21,25_to_29,222.7,4285
E92000001,England,nation,2020-05-21,50_to_54,365.9,6994
E92000001,England,nation,2020-05-21,70_to_74,447.7,6017
E92000001,England,nation,2020-05-21,10_to_14,25.5,449
E92000001,England,nation,2020-05-21,35_to_39,246.8,4573
E92000001,England,nation,2020-05-21,60_to_64,396.6,6221
E92000001,England,nation,2020-05-20,75_to_79,726.5,6786
E92000001,England,nation,2020-05-20,10_to_14,24.9,438
E92000001,England,nation,2020-05-20,60_to_64,393.3,6169
E92000001,England,nation,2020-05-20,35_to_39,243.4,4511
E92000001,England,nation,2020-05-20,5_to_9,21.8,396
E92000001,England,nation,2020-05-20,55_to_59,375.7,6960
E92000001,England,nation,2020-05-20,70_to_74,444.1,5969
E92000001,England,nation,2020-05-20,65_to_69,384.3,5179
E92000001,England,nation,2020-05-20,50_to_54,362.9,6937
E92000001,England,nation,2020-05-20,15_to_19,50.5,809
E92000001,England,nation,2020-05-20,0_to_4,25.4,423
E92000001,England,nation,2020-05-20,85_to_89,1949.6,6944
E92000001,England,nation,2020-05-20,25_to_29,219.1,4216
E92000001,England,nation,2020-05-20,40_to_44,285.2,4934
E92000001,England,nation,2020-05-20,20_to_24,127.4,2282
E92000001,England,nation,2020-05-20,30_to_34,245.8,4711
E92000001,England,nation,2020-05-20,80_to_84,1220.0,7808
E92000001,England,nation,2020-05-20,90+,2941.3,4987
E92000001,England,nation,2020-05-20,45_to_49,336.1,6061
E92000001,England,nation,2020-05-19,70_to_74,441.1,5928
E92000001,England,nation,2020-05-19,60_to_64,389.4,6107
E92000001,England,nation,2020-05-19,45_to_49,332.9,6003
E92000001,England,nation,2020-05-19,25_to_29,215.0,4137
E92000001,England,nation,2020-05-19,30_to_34,242.4,4646
E92000001,England,nation,2020-05-19,0_to_4,25.1,418
E92000001,England,nation,2020-05-19,5_to_9,21.3,386
E92000001,England,nation,2020-05-19,50_to_54,359.1,6863
E92000001,England,nation,2020-05-19,80_to_84,1211.7,7755
E92000001,England,nation,2020-05-19,35_to_39,240.4,4454
E92000001,England,nation,2020-05-19,40_to_44,282.1,4881
E92000001,England,nation,2020-05-19,65_to_69,381.5,5141
E92000001,England,nation,2020-05-19,15_to_19,49.5,792
E92000001,England,nation,2020-05-19,75_to_79,721.0,6735
E92000001,England,nation,2020-05-19,55_to_59,371.2,6876
E92000001,England,nation,2020-05-19,10_to_14,23.3,411
E92000001,England,nation,2020-05-19,20_to_24,124.7,2235
E92000001,England,nation,2020-05-19,90+,2918.3,4948
E92000001,England,nation,2020-05-19,85_to_89,1934.4,6890
E92000001,England,nation,2020-05-18,40_to_44,277.9,4809
E92000001,England,nation,2020-05-18,25_to_29,211.1,4063
E92000001,England,nation,2020-05-18,45_to_49,328.6,5925
E92000001,England,nation,2020-05-18,50_to_54,355.3,6790
E92000001,England,nation,2020-05-18,80_to_84,1200.3,7682
E92000001,England,nation,2020-05-18,15_to_19,48.0,769
E92000001,England,nation,2020-05-18,60_to_64,385.7,6049
E92000001,England,nation,2020-05-18,0_to_4,24.9,414
E92000001,England,nation,2020-05-18,35_to_39,237.4,4399
E92000001,England,nation,2020-05-18,10_to_14,22.4,395
E92000001,England,nation,2020-05-18,30_to_34,238.6,4572
E92000001,England,nation,2020-05-18,75_to_79,715.1,6680
E92000001,England,nation,2020-05-18,20_to_24,122.1,2187
E92000001,England,nation,2020-05-18,85_to_89,1918.7,6834
E92000001,England,nation,2020-05-18,90+,2889.4,4899
E92000001,England,nation,2020-05-18,5_to_9,20.3,368
E92000001,England,nation,2020-05-18,55_to_59,367.6,6811
E92000001,England,nation,2020-05-18,70_to_74,436.7,5869
E92000001,England,nation,2020-05-18,65_to_69,377.5,5088
E92000001,England,nation,2020-05-17,80_to_84,1190.7,7621
E92000001,England,nation,2020-05-17,40_to_44,274.4,4748
E92000001,England,nation,2020-05-17,70_to_74,433.7,5828
E92000001,England,nation,2020-05-17,75_to_79,710.1,6633
E92000001,England,nation,2020-05-17,45_to_49,325.8,5874
E92000001,England,nation,2020-05-17,10_to_14,22.1,389
E92000001,England,nation,2020-05-17,0_to_4,24.8,413
E92000001,England,nation,2020-05-17,20_to_24,119.2,2136
E92000001,England,nation,2020-05-17,55_to_59,363.9,6741
E92000001,England,nation,2020-05-17,30_to_34,235.5,4514
E92000001,England,nation,2020-05-17,60_to_64,382.6,6001
E92000001,England,nation,2020-05-17,5_to_9,19.5,353
E92000001,England,nation,2020-05-17,85_to_89,1903.5,6780
E92000001,England,nation,2020-05-17,65_to_69,375.2,5057
E92000001,England,nation,2020-05-17,25_to_29,207.3,3990
E92000001,England,nation,2020-05-17,15_to_19,46.6,746
E92000001,England,nation,2020-05-17,50_to_54,351.4,6716
E92000001,England,nation,2020-05-17,35_to_39,234.6,4347
E92000001,England,nation,2020-05-17,90+,2862.3,4853
E92000001,England,nation,2020-05-16,75_to_79,706.8,6602
E92000001,England,nation,2020-05-16,5_to_9,19.1,346
E92000001,England,nation,2020-05-16,20_to_24,116.5,2088
E92000001,England,nation,2020-05-16,25_to_29,204.8,3942
E92000001,England,nation,2020-05-16,55_to_59,361.4,6696
E92000001,England,nation,2020-05-16,10_to_14,21.8,384
E92000001,England,nation,2020-05-16,90+,2840.5,4816
E92000001,England,nation,2020-05-16,15_to_19,45.6,731
E92000001,England,nation,2020-05-16,70_to_74,431.5,5799
E92000001,England,nation,2020-05-16,45_to_49,323.3,5829
E92000001,England,nation,2020-05-16,40_to_44,272.3,4711
E92000001,England,nation,2020-05-16,35_to_39,231.8,4295
E92000001,England,nation,2020-05-16,65_to_69,373.6,5035
E92000001,England,nation,2020-05-16,85_to_89,1893.1,6743
E92000001,England,nation,2020-05-16,60_to_64,380.9,5974
E92000001,England,nation,2020-05-16,50_to_54,349.0,6671
E92000001,England,nation,2020-05-16,0_to_4,24.7,411
E92000001,England,nation,2020-05-16,80_to_84,1184.5,7581
E92000001,England,nation,2020-05-16,30_to_34,233.7,4478
E92000001,England,nation,2020-05-15,90+,2819.9,4781
E92000001,England,nation,2020-05-15,60_to_64,378.8,5941
E92000001,England,nation,2020-05-15,30_to_34,230.0,4408
E92000001,England,nation,2020-05-15,85_to_89,1883.3,6708
E92000001,England,nation,2020-05-15,80_to_84,1179.5,7549
E92000001,England,nation,2020-05-15,55_to_59,359.2,6654
E92000001,England,nation,2020-05-15,15_to_19,44.4,711
E92000001,England,nation,2020-05-15,20_to_24,114.3,2048
E92000001,England,nation,2020-05-15,0_to_4,24.4,406
E92000001,England,nation,2020-05-15,75_to_79,703.6,6572
E92000001,England,nation,2020-05-15,45_to_49,320.5,5779
E92000001,England,nation,2020-05-15,50_to_54,346.2,6617
E92000001,England,nation,2020-05-15,25_to_29,202.2,3892
E92000001,England,nation,2020-05-15,70_to_74,428.5,5759
E92000001,England,nation,2020-05-15,5_to_9,18.4,334
E92000001,England,nation,2020-05-15,65_to_69,371.6,5008
E92000001,England,nation,2020-05-15,10_to_14,20.9,369
E92000001,England,nation,2020-05-15,40_to_44,269.3,4660
E92000001,England,nation,2020-05-15,35_to_39,229.0,4244
E92000001,England,nation,2020-05-14,80_to_84,1172.2,7502
E92000001,England,nation,2020-05-14,20_to_24,111.6,1999
E92000001,England,nation,2020-05-14,65_to_69,368.8,4970
E92000001,England,nation,2020-05-14,75_to_79,700.4,6542
E92000001,England,nation,2020-05-14,15_to_19,43.6,699
E92000001,England,nation,2020-05-14,10_to_14,20.3,358
E92000001,England,nation,2020-05-14,85_to_89,1867.0,6650
E92000001,England,nation,2020-05-14,0_to_4,24.3,404
E92000001,England,nation,2020-05-14,50_to_54,342.1,6539
E92000001,England,nation,2020-05-14,70_to_74,424.9,5710
E92000001,England,nation,2020-05-14,35_to_39,225.1,4171
E92000001,England,nation,2020-05-14,5_to_9,17.8,323
E92000001,England,nation,2020-05-14,30_to_34,226.6,4342
E92000001,England,nation,2020-05-14,25_to_29,198.9,3827
E92000001,England,nation,2020-05-14,60_to_64,376.2,5901
E92000001,England,nation,2020-05-14,55_to_59,355.2,6581
E92000001,England,nation,2020-05-14,40_to_44,266.1,4605
E92000001,England,nation,2020-05-14,45_to_49,317.2,5719
E92000001,England,nation,2020-05-14,90+,2791.5,4733
E92000001,England,nation,2020-05-13,0_to_4,24.1,401
E92000001,England,nation,2020-05-13,50_to_54,338.2,6465
E92000001,England,nation,2020-05-13,65_to_69,366.7,4942
E92000001,England,nation,2020-05-13,30_to_34,222.9,4271
E92000001,England,nation,2020-05-13,25_to_29,196.4,3780
E92000001,England,nation,2020-05-13,20_to_24,109.4,1960
E92000001,England,nation,2020-05-13,40_to_44,262.8,4548
E92000001,England,nation,2020-05-13,55_to_59,352.0,6521
E92000001,England,nation,2020-05-13,90+,2772.1,4700
E92000001,England,nation,2020-05-13,5_to_9,17.0,308
E92000001,England,nation,2020-05-13,80_to_84,1162.2,7438
E92000001,England,nation,2020-05-13,35_to_39,221.5,4105
E92000001,England,nation,2020-05-13,10_to_14,19.9,350
E92000001,England,nation,2020-05-13,15_to_19,42.5,681
E92000001,England,nation,2020-05-13,60_to_64,372.5,5842
E92000001,England,nation,2020-05-13,85_to_89,1851.3,6594
E92000001,England,nation,2020-05-13,45_to_49,313.8,5659
E92000001,England,nation,2020-05-13,70_to_74,422.2,5674
E92000001,England,nation,2020-05-13,75_to_79,695.7,6498
E92000001,England,nation,2020-05-12,80_to_84,1150.6,7364
E92000001,England,nation,2020-05-12,20_to_24,106.8,1913
E92000001,England,nation,2020-05-12,40_to_44,259.0,4482
E92000001,England,nation,2020-05-12,30_to_34,218.7,4192
E92000001,England,nation,2020-05-12,45_to_49,309.8,5586
E92000001,England,nation,2020-05-12,65_to_69,362.4,4884
E92000001,England,nation,2020-05-12,70_to_74,418.3,5622
E92000001,England,nation,2020-05-12,35_to_39,218.0,4039
E92000001,England,nation,2020-05-12,5_to_9,16.4,297
E92000001,England,nation,2020-05-12,0_to_4,23.8,396
E92000001,England,nation,2020-05-12,10_to_14,18.8,332
E92000001,England,nation,2020-05-12,25_to_29,192.3,3701
E92000001,England,nation,2020-05-12,90+,2734.3,4636
E92000001,England,nation,2020-05-12,15_to_19,40.7,651
E92000001,England,nation,2020-05-12,50_to_54,334.4,6391
E92000001,England,nation,2020-05-12,60_to_64,368.3,5777
E92000001,England,nation,2020-05-12,85_to_89,1829.1,6515
E92000001,England,nation,2020-05-12,75_to_79,689.9,6444
E92000001,England,nation,2020-05-12,55_to_59,347.9,6446
E92000001,England,nation,2020-05-11,85_to_89,1801.9,6418
E92000001,England,nation,2020-05-11,0_to_4,23.6,392
E92000001,England,nation,2020-05-11,90+,2694.2,4568
E92000001,England,nation,2020-05-11,70_to_74,414.2,5566
E92000001,England,nation,2020-05-11,65_to_69,359.0,4838
E92000001,England,nation,2020-05-11,15_to_19,39.2,628
E92000001,England,nation,2020-05-11,75_to_79,682.3,6373
E92000001,England,nation,2020-05-11,35_to_39,214.2,3969
E92000001,England,nation,2020-05-11,60_to_64,363.8,5706
E92000001,England,nation,2020-05-11,5_to_9,15.8,286
E92000001,England,nation,2020-05-11,55_to_59,344.5,6382
E92000001,England,nation,2020-05-11,45_to_49,304.7,5495
E92000001,England,nation,2020-05-11,80_to_84,1138.2,7285
E92000001,England,nation,2020-05-11,25_to_29,189.1,3640
E92000001,England,nation,2020-05-11,50_to_54,330.2,6311
E92000001,England,nation,2020-05-11,20_to_24,104.1,1866
E92000001,England,nation,2020-05-11,10_to_14,18.2,321
E92000001,England,nation,2020-05-11,30_to_34,214.6,4113
E92000001,England,nation,2020-05-11,40_to_44,255.6,4423
E92000001,England,nation,2020-05-10,60_to_64,359.6,5640
E92000001,England,nation,2020-05-10,35_to_39,210.6,3903
E92000001,England,nation,2020-05-10,75_to_79,674.7,6302
E92000001,England,nation,2020-05-10,5_to_9,15.1,274
E92000001,England,nation,2020-05-10,30_to_34,210.0,4024
E92000001,England,nation,2020-05-10,90+,2645.9,4486
E92000001,England,nation,2020-05-10,10_to_14,17.5,308
E92000001,England,nation,2020-05-10,0_to_4,23.3,387
E92000001,England,nation,2020-05-10,25_to_29,185.0,3560
E92000001,England,nation,2020-05-10,80_to_84,1123.7,7192
E92000001,England,nation,2020-05-10,50_to_54,326.7,6244
E92000001,England,nation,2020-05-10,85_to_89,1779.4,6338
E92000001,England,nation,2020-05-10,15_to_19,38.2,611
E92000001,England,nation,2020-05-10,70_to_74,409.9,5509
E92000001,England,nation,2020-05-10,65_to_69,354.5,4777
E92000001,England,nation,2020-05-10,40_to_44,252.0,4361
E92000001,England,nation,2020-05-10,55_to_59,340.4,6306
E92000001,England,nation,2020-05-10,45_to_49,299.7,5405
E92000001,England,nation,2020-05-10,20_to_24,101.5,1819
E92000001,England,nation,2020-05-09,60_to_64,356.2,5587
E92000001,England,nation,2020-05-09,35_to_39,208.2,3857
E92000001,England,nation,2020-05-09,75_to_79,669.8,6256
E92000001,England,nation,2020-05-09,20_to_24,100.1,1794
E92000001,England,nation,2020-05-09,90+,2622.9,4447
E92000001,England,nation,2020-05-09,50_to_54,324.2,6196
E92000001,England,nation,2020-05-09,5_to_9,14.5,263
E92000001,England,nation,2020-05-09,25_to_29,181.9,3501
E92000001,England,nation,2020-05-09,45_to_49,296.6,5348
E92000001,England,nation,2020-05-09,0_to_4,23.0,383
E92000001,England,nation,2020-05-09,85_to_89,1764.5,6285
E92000001,England,nation,2020-05-09,40_to_44,249.0,4309
E92000001,England,nation,2020-05-09,55_to_59,337.8,6258
E92000001,England,nation,2020-05-09,65_to_69,351.8,4741
E92000001,England,nation,2020-05-09,10_to_14,16.7,295
E92000001,England,nation,2020-05-09,15_to_19,37.3,598
E92000001,England,nation,2020-05-09,30_to_34,207.2,3970
E92000001,England,nation,2020-05-09,70_to_74,408.2,5486
E92000001,England,nation,2020-05-09,80_to_84,1115.9,7142
E92000001,England,nation,2020-05-08,15_to_19,36.8,590
E92000001,England,nation,2020-05-08,10_to_14,16.2,285
E92000001,England,nation,2020-05-08,65_to_69,349.9,4716
E92000001,England,nation,2020-05-08,40_to_44,246.1,4259
E92000001,England,nation,2020-05-08,80_to_84,1109.0,7098
E92000001,England,nation,2020-05-08,85_to_89,1751.1,6237
E92000001,England,nation,2020-05-08,55_to_59,335.2,6210
E92000001,England,nation,2020-05-08,45_to_49,293.3,5289
E92000001,England,nation,2020-05-08,50_to_54,321.5,6145
E92000001,England,nation,2020-05-08,25_to_29,179.1,3447
E92000001,England,nation,2020-05-08,70_to_74,405.3,5447
E92000001,England,nation,2020-05-08,90+,2594.5,4399
E92000001,England,nation,2020-05-08,60_to_64,353.7,5547
E92000001,England,nation,2020-05-08,0_to_4,22.9,380
E92000001,England,nation,2020-05-08,30_to_34,204.5,3920
E92000001,England,nation,2020-05-08,75_to_79,665.4,6215
E92000001,England,nation,2020-05-08,20_to_24,98.0,1756
E92000001,England,nation,2020-05-08,35_to_39,205.7,3812
E92000001,England,nation,2020-05-08,5_to_9,14.2,257
E92000001,England,nation,2020-05-07,75_to_79,660.4,6169
E92000001,England,nation,2020-05-07,90+,2566.2,4351
E92000001,England,nation,2020-05-07,70_to_74,401.3,5393
E92000001,England,nation,2020-05-07,80_to_84,1099.5,7037
E92000001,England,nation,2020-05-07,10_to_14,15.0,265
E92000001,England,nation,2020-05-07,40_to_44,241.7,4182
E92000001,England,nation,2020-05-07,5_to_9,13.6,246
E92000001,England,nation,2020-05-07,55_to_59,331.2,6136
E92000001,England,nation,2020-05-07,45_to_49,288.9,5210
E92000001,England,nation,2020-05-07,30_to_34,199.9,3831
E92000001,England,nation,2020-05-07,35_to_39,202.4,3750
E92000001,England,nation,2020-05-07,15_to_19,35.7,571
E92000001,England,nation,2020-05-07,65_to_69,347.1,4678
E92000001,England,nation,2020-05-07,25_to_29,175.6,3380
E92000001,England,nation,2020-05-07,50_to_54,316.9,6057
E92000001,England,nation,2020-05-07,0_to_4,22.8,379
E92000001,England,nation,2020-05-07,20_to_24,95.6,1712
E92000001,England,nation,2020-05-07,85_to_89,1733.7,6175
E92000001,England,nation,2020-05-07,60_to_64,350.7,5501
E92000001,England,nation,2020-05-06,85_to_89,1705.3,6074
E92000001,England,nation,2020-05-06,80_to_84,1085.3,6946
E92000001,England,nation,2020-05-06,75_to_79,654.1,6110
E92000001,England,nation,2020-05-06,45_to_49,284.3,5126
E92000001,England,nation,2020-05-06,40_to_44,237.4,4107
E92000001,England,nation,2020-05-06,20_to_24,92.7,1661
E92000001,England,nation,2020-05-06,60_to_64,345.3,5416
E92000001,England,nation,2020-05-06,30_to_34,195.9,3754
E92000001,England,nation,2020-05-06,15_to_19,34.0,545
E92000001,England,nation,2020-05-06,25_to_29,171.7,3305
E92000001,England,nation,2020-05-06,35_to_39,198.5,3679
E92000001,England,nation,2020-05-06,65_to_69,342.4,4614
E92000001,England,nation,2020-05-06,90+,2519.6,4272
E92000001,England,nation,2020-05-06,0_to_4,22.7,377
E92000001,England,nation,2020-05-06,70_to_74,397.4,5341
E92000001,England,nation,2020-05-06,10_to_14,14.1,249
E92000001,England,nation,2020-05-06,5_to_9,12.6,229
E92000001,England,nation,2020-05-06,50_to_54,311.3,5949
E92000001,England,nation,2020-05-06,55_to_59,326.0,6040
E92000001,England,nation,2020-05-05,55_to_59,320.9,5945
E92000001,England,nation,2020-05-05,65_to_69,337.8,4552
E92000001,England,nation,2020-05-05,25_to_29,166.8,3210
E92000001,England,nation,2020-05-05,15_to_19,32.3,518
E92000001,England,nation,2020-05-05,85_to_89,1678.4,5978
E92000001,England,nation,2020-05-05,35_to_39,194.6,3605
E92000001,England,nation,2020-05-05,30_to_34,191.4,3668
E92000001,England,nation,2020-05-05,90+,2483.7,4211
E92000001,England,nation,2020-05-05,5_to_9,11.6,211
E92000001,England,nation,2020-05-05,75_to_79,646.7,6041
E92000001,England,nation,2020-05-05,70_to_74,392.7,5277
E92000001,England,nation,2020-05-05,45_to_49,278.7,5025
